date,n,mean_act,rms_act,std_act,skewness_act,kurtosis_act,shape_factor_act,crest_factor_act,impulse_factor_act,peak_activity,variance_act,autocorrelation_act,Label
2003-05-20,1440,111.48819444444445,229.89022591711512,201.11684999483612,2.4192934585357664,6.139615209707798,4.251902037224535,5.480876774875509,1260,1260,40447.98735184543,0.7215103067825496,condition
2003-05-21,1440,199.59722222222223,591.6635305081203,557.173462327694,3.833252009713508,14.394225062325582,8.786999777911353,5.776932029365784,3418,3418,310442.26712223026,0.8916192710988737,condition
2003-05-22,1440,71.1125,232.7456975375103,221.69281092284305,3.977678376478417,16.314335763514602,10.712021346398204,6.5350295025534,1521,1521,49147.70241487144,0.8276684618229834,condition
2003-05-08,1440,259.6451388888889,453.4180473850202,371.8445202384884,2.4634692610886573,9.902395062767308,3.049560210697636,8.239636736002202,3736,3736,138268.34723139158,0.7094316164848224,condition
2003-05-09,1440,244.09652777777777,406.8900812190492,325.6532960107539,2.1273600591782804,7.079784312865514,2.778631807801009,7.626138220679556,3103,3103,106050.06920266768,0.7041176070567795,condition
2003-05-10,1440,155.42430555555555,298.139614712824,254.51031037753248,2.142097910649312,4.486191123970041,3.679607544059102,4.772931639328345,1423,1423,64775.49808846792,0.7586660566598347,condition
2003-05-11,1440,116.46388888888887,241.40332778705985,211.5249409428523,2.440241294776056,6.328697139445498,4.296392302792598,6.275804123696135,1515,1515,44742.800640877154,0.7388213491066445,condition
2003-05-12,1440,224.54166666666663,450.0177789697746,390.1316927206058,3.2402225695248763,15.12626344166329,4.016663594607147,7.333043613420536,3300,3300,152202.73766504522,0.6885550488618296,condition
2003-05-13,1440,240.96180555555557,501.9009163780348,440.42779672425786,2.882252572538654,9.89231563848918,4.338499579968816,5.813896537702562,2918,2918,193976.64412738415,0.7811395726232511,condition
2003-05-14,1440,226.48472222222225,430.0331947781602,365.6857729629709,2.210394742186767,5.179108997127179,3.605173234560279,5.627472551853578,2420,2420,133726.08454752548,0.7799988169339344,condition
2003-05-15,1440,338.0965277777778,671.7244634975796,580.6363894944661,2.166621947830929,4.055826990115116,3.947307038729537,4.080542170115376,2741,2741,337138.61680516944,0.8966670097188866,condition
2003-05-16,1440,279.04791666666665,483.31641708903055,394.7597220425999,2.0569413708796014,4.7062619519289575,2.9998913496106963,5.007071794861496,2420,2420,155835.23814715073,0.7898451798949063,condition
2003-05-17,1440,180.16458333333333,320.3279580280879,264.95183192604264,2.0816292655745547,5.12814263560377,3.161191804034679,5.709773231344435,1829,1829,70199.47324096595,0.7287871302281861,condition
2003-05-18,1440,109.40694444444443,205.3265962098216,173.81056027208373,2.394416907105304,6.728059025838289,3.522091524557863,5.7372012284088685,1178,1178,30210.11086209565,0.7040041998012563,condition
2003-05-19,1440,68.94930555555555,153.7466101703998,137.46685569144984,3.051962637999539,11.270114640987494,4.972231098651633,7.193654538296504,1106,1106,18897.136413693894,0.6552010300817399,condition
2003-05-20,1440,236.90416666666667,448.5227465432123,380.9853914554103,2.7866514057982767,9.718613042164556,3.5844584249471088,5.567164696204388,2497,2497,145149.86850243225,0.8245015999584789,condition
2003-05-21,1440,287.4555555555556,553.6093914786248,473.295069887356,1.938525145077322,3.238009609982133,3.709073886736208,4.7994128006092325,2657,2657,224008.2231796772,0.854720526033342,condition
2003-05-22,1440,339.39722222222224,648.8620519802341,553.2124534176027,2.0227572820173507,3.5948873302370616,3.655006757306601,4.224318546037421,2741,2741,306044.01861632324,0.8800591476241171,condition
2003-05-23,1440,276.5965277777778,543.1718759339032,467.6343764784376,2.675167037546666,9.134278351994473,3.856391371573665,7.7839081648522095,4228,4228,218681.91006437715,0.7693014751433395,condition
2003-05-24,1440,140.4777777777778,297.63416442561385,262.4879748910351,3.028116408178221,12.818580596604804,4.489007230040062,7.643611762078405,2275,2275,68899.93696239666,0.7597308725921438,condition
2003-05-25,1440,82.36111111111111,205.91629906887465,188.7933304639587,3.737376196352165,18.814407217957392,6.250820881049,10.062340909239824,2072,2072,35642.921627673524,0.6757676140651089,condition
2003-05-26,1440,207.8583333333333,395.4996979911756,336.59114736791406,2.27985394368304,6.047273894993549,3.620407292930492,6.118841587722262,2420,2420,113293.60048644883,0.7019289884305112,condition
2003-05-27,1440,7.311805555555556,7.359753543578903,0.8390236000840227,6.656579048742588,108.69770337255672,1.0131582274234003,3.260978762113449,24,24,0.703960601497954,0.2753529659304349,condition
2003-05-28,1440,8.414583333333333,8.55403575967378,1.5388175721963735,10.621063722827198,219.49818751221653,1.0334200691561315,5.143770874495152,44,44,2.3679595205003414,0.5332211702933988,condition
2003-05-29,1440,8.703472222222222,8.810780959206234,1.3714001810156835,13.239364346802764,320.53983909807096,1.0248108481998173,4.993881950274244,44,44,1.8807384564898493,0.2846286365290027,condition
2003-05-30,1440,8.778472222222222,8.917017127069144,1.5663089047347427,9.825375760028209,168.20950719036583,1.0318137788156057,4.261514748541241,38,38,2.4533235850513493,0.0638145713510696,condition
2003-05-31,1440,9.339583333333334,9.3661254292026,0.704864340641116,15.245777153458349,419.8292584479827,1.00569186222082,3.096264321806009,29,29,0.4968337387074352,0.1214674161366783,condition
2003-06-01,1440,8.936111111111112,8.983008652141244,0.9170314307845244,-0.7125965212672956,2.7845885235240484,1.0105237282238078,1.7811404418703465,16,16,0.8409466450467122,0.4454782126693683,condition
2003-06-02,1440,8.490972222222222,13.084952129152873,9.959329478857631,37.300772259114495,1407.2946681459182,2.374813100581742,29.34668741694972,384,384,99.18824366844262,0.0412219974836901,condition
2003-05-20,1440,276.4138888888889,495.2230361721429,411.0456786188168,1.7791849519478853,2.7982621038271995,3.209829430114844,4.581773936726321,2269,2269,168958.5499112036,0.8440662537030194,condition
2003-05-21,1440,193.98819444444445,361.6571187295749,305.33456148968975,2.413631461674932,6.693931269483101,3.4757092072080664,5.712593207780403,2066,2066,93229.19444010111,0.7918576310597242,condition
2003-05-22,1440,221.61388888888888,448.1231741013476,389.6242869804431,2.414919376201964,6.635330811139268,4.088846973871052,6.699051005385112,3002,3002,151807.08500501871,0.8404514873570494,condition
2003-05-23,1440,324.6923611111111,499.85172176356457,380.16704268606,1.352671222300282,2.046757149905852,2.369944862837756,4.98547847591239,2492,2492,144526.9803446646,0.7744366880636363,condition
2003-05-24,1440,236.54513888888889,409.72085093932486,334.6570595540487,1.892206762257287,3.686445136748376,3.0001852874175574,4.739812473658044,1942,1942,111995.34750936212,0.8450560546921457,condition
2003-05-25,1440,285.68888888888887,466.07754630175725,368.3807501524077,1.7875758139757985,5.05099962855923,2.661519557794874,7.071784569227108,3296,3296,135704.3770828506,0.8209052253858822,condition
2003-05-26,1440,296.5548611111111,518.1731900254114,425.0695758492929,1.8986203643738029,4.410237396182211,3.0530912422013805,6.766077573075644,3506,3506,180684.14431269772,0.8205044141955743,condition
2003-05-27,1440,215.58125,477.6312377824084,426.3596625434476,2.4286952611185715,5.767252682502362,4.908665899875851,5.550306994802757,2651,2651,181782.5618441625,0.8725413122635454,condition
2003-05-28,1440,266.56875,442.6578790857186,353.516459109807,1.8195294300890092,4.338262439850585,2.757515274196038,6.576184763755891,2911,2911,124973.88686153582,0.7778989515637477,condition
2003-05-29,1440,197.92777777777775,355.75805995398366,295.7179747024498,2.2269079289846587,6.808640966235754,3.230695292728498,6.788321254934811,2415,2415,87449.12056211874,0.764693889036506,condition
2003-05-30,1440,340.9548611111111,600.6360581130269,494.654804890613,2.121287763260419,5.733581883759451,3.1033376335726093,6.404876876832587,3847,3847,244683.3760013704,0.8101154191816462,condition
2003-05-31,1440,342.27916666666664,570.0712406747463,456.0379540663173,1.4621139605144453,1.961914774414096,2.7739417178701675,5.432654340419518,3097,3097,207970.61554899247,0.837845459701755,condition
2003-06-01,1440,385.57708333333335,638.9158683313128,509.631399754986,1.625811436444604,2.5359656565608475,2.7457748416380623,4.698584193628602,3002,3002,259724.1636162264,0.8457729081363518,condition
2003-06-02,1440,346.9638888888889,545.712672414095,421.35694306517627,1.5564011260320365,2.532286494535067,2.4737711721026896,4.857867764500769,2651,2651,177541.67346923018,0.7747947810203938,condition
2003-06-04,1440,248.21180555555557,418.9157441472503,337.58027115246654,1.801289638164537,3.484006164876797,2.8484493282034133,5.657462229843854,2370,2370,113960.43947137284,0.7084044886538263,condition
2003-06-05,1440,141.85486111111112,255.90203067884312,213.06001899188632,2.4133898256744475,7.191261454913996,3.2543107336353523,5.998389289557549,1535,1535,45394.57169282297,0.6264551392761439,condition
2003-06-06,1440,144.49652777777777,309.5422213617321,273.8415894458737,2.4177926564891488,5.853113677307161,4.589073011938143,5.614742933465504,1738,1738,74989.21611024249,0.7227460814720152,condition
2003-06-07,1440,158.49027777777778,334.89356932879105,295.1186494930277,4.074410681081682,30.747777851174444,4.46486532148292,11.970967397298852,4009,4009,87095.01727858855,0.7316500339013386,condition
2003-06-08,1440,179.1548611111111,347.2195961011801,297.5339650619948,2.6402773552698617,9.73184566328104,3.7562220854303416,8.21670214479667,2853,2853,88526.46036551234,0.6565227151322574,condition
2003-06-09,1440,185.04513888888889,353.38371790920604,301.1666244715749,2.8284931530524804,11.280460418449248,3.647016345192169,6.915994926025229,2444,2444,90701.33569560264,0.5581089315843767,condition
2003-06-10,1440,375.2611111111111,577.1082172733676,438.5961477663216,1.7505452576457667,4.767194986385041,2.3650884979971942,6.13749708284297,3542,3542,192366.58083545705,0.7224030583121464,condition
2003-06-11,1440,468.20416666666665,731.5590211246724,562.301548330025,1.3881603108469112,2.143024261155184,2.441339577538327,5.480077320127511,4009,4009,316183.03125434334,0.7838404797685541,condition
2003-06-12,1440,429.3076388888889,681.328920505116,529.2433863531887,1.2587114265367656,0.8513190236764987,2.518699845273196,3.8160716824884537,2600,2600,280098.5619985906,0.8099096894377174,condition
2003-06-13,1440,584.2847222222222,871.9304922603254,647.4297133116972,2.195391717821988,10.83322780889054,2.226971556099162,7.77126165462389,6776,6776,419165.23367886647,0.7514916231005629,condition
2003-06-14,1440,235.07847222222225,437.873428724938,369.5484934928494,3.548615554476695,16.66336936013161,3.4695365317283664,7.148184371713028,3130,3130,136566.08904283453,0.6408029941739187,condition
2003-06-15,1440,296.35069444444446,579.4023459326189,498.0518097662834,4.410426543346218,32.24080130255875,3.822509734085616,9.718635141071472,5631,5631,248055.60521147013,0.5386423164695135,condition
2003-06-16,1440,530.4652777777778,837.6577894475895,648.5130864176614,1.5621528311860595,2.7582961853565946,2.493557222639161,4.640319768963602,3887,3887,420569.2232549611,0.793669025869221,condition
2003-06-17,1440,28.700694444444444,159.9163431471454,157.37441356644544,6.159582712087705,39.20000216927169,31.045659503090636,9.30486509831476,1488,1488,24766.70604538261,0.8408223000330893,condition
2003-06-13,1440,197.66875,383.57539911411885,328.8346756579138,2.192633839405984,4.450670257048332,3.76552434147041,4.901252802817719,1880,1880,108132.2439150454,0.8303083125294229,condition
2003-06-14,1440,186.17916666666667,334.028015707931,277.4265333887065,2.1860427093229537,5.893516248957124,3.218871377398186,6.367729351958958,2127,2127,76965.48142807509,0.7353786830556464,condition
2003-06-15,1440,139.44305555555556,269.43223225475043,230.6215448815548,2.780356535643947,11.24960083094701,3.733406825323915,8.143049484612348,2194,2194,53186.29696355498,0.726850654466904,condition
2003-06-16,1440,135.96944444444443,293.30359460993844,259.9735441925288,3.26163413089216,17.518737158579878,4.653204344994495,9.880547164292418,2898,2898,67586.24368002471,0.7271034177002234,condition
2003-06-17,1440,146.59305555555557,285.8479976801968,245.4819790463696,2.3422399388462853,6.392177880131627,3.802274913901624,6.37401701179111,1822,1822,60261.40203652224,0.7273860066414093,condition
2003-06-18,1440,152.12847222222223,304.17701238113165,263.49344819743334,2.800969616721996,9.832197241757411,3.997898577101987,7.439746949596826,2263,2263,69428.7972429735,0.7235845673797972,condition
2003-06-19,1440,151.8798611111111,286.6986646385985,243.2482727159065,2.3213830352818685,6.122426635222484,3.563288265288532,6.355104591424395,1822,1822,59169.72217927202,0.7617705670360523,condition
2003-06-20,1440,140.97847222222222,314.9658149439925,281.7510647657289,3.2912079558645484,15.162809285366698,4.991386959832718,9.493093720446089,2990,2990,79383.66249662198,0.8041612634595978,condition
2003-06-21,1440,258.6,478.3634282054225,402.5793811975382,3.196758776061539,19.06190966547144,3.4218336919848085,9.63493387713738,4609,4609,162070.15816539282,0.7846695801462913,condition
2003-06-22,1440,161.25277777777777,303.2617475053522,256.92619597835653,2.814456007694539,10.74575117793234,3.5368843320022973,7.937037954176925,2407,2407,66011.07017990887,0.6378384638209099,condition
2003-06-23,1440,250.85347222222225,508.71279757508233,442.715885377001,2.8661898115353983,10.57264125228205,4.112492253838817,6.447645932311926,3280,3280,195997.35516514187,0.800211165655881,condition
2003-06-24,1440,201.9208333333333,379.6247178318199,321.5815903190129,2.1097084205482197,4.852859508495899,3.534652342908709,6.340472279432398,2407,2407,103414.71923210546,0.753118114124936,condition
2003-06-25,1440,203.21527777777777,379.18632000347503,320.24527524943966,2.046394058008425,4.470885439004479,3.4817101308629894,5.43795989259608,2062,2062,102557.03631958936,0.7913931998451074,condition
2003-06-26,1440,90.03055555555555,268.80633001392573,253.36914299838412,4.220180587884728,21.74075258678835,8.914543795270284,9.828637591470144,2642,2642,64195.922623735634,0.8059063778976365,condition
2003-08-20,1440,184.70486111111111,389.5394707928268,343.08432557992575,2.3521524757118657,5.237169511524367,4.447810634597187,5.185610577250898,2020,2020,117706.85445863249,0.8243891448495926,condition
2003-08-21,1440,137.0076388888889,344.15132431501377,315.8137166506867,3.857243344941931,19.435425660346947,6.309708939647271,8.801360872368605,3029,3029,99738.3036247202,0.7897043049818931,condition
2003-08-22,1440,190.29861111111111,356.2583780691262,301.27977849841085,2.105491531253199,5.654754346317968,3.504765261132962,6.2258184972975785,2218,2218,90769.5049320515,0.752644125950316,condition
2003-08-23,1440,213.82083333333333,440.8012291397463,385.6029454404024,4.046807702492909,26.096504457036698,4.24996700193213,9.3670337717933,4129,4129,148689.63153231394,0.748863087439794,condition
2003-08-24,1440,202.6472222222222,417.0802680540042,364.6675228424447,2.8602942134316307,12.976470108044744,4.2360197654837854,9.597672933982304,4003,4003,132982.40221604492,0.7710503466958027,condition
2003-08-25,1440,178.66458333333333,361.47548038098887,314.3439344081587,2.486652938651285,6.890325065239982,4.093367577873951,5.765259645836836,2084,2084,98812.1090992008,0.7566282474173777,condition
2003-08-26,1440,183.25416666666663,344.40512118724365,291.7051413486376,2.1751629306405653,5.427013253481568,3.5320877560146573,5.510951734565263,1898,1898,85091.88948922863,0.7473036897090513,condition
2003-08-27,1440,244.9430555555556,433.0588152895632,357.25546881802376,1.7967960280256825,3.157229030952851,3.1258166819201745,4.812279363500639,2084,2084,127631.47000038596,0.750379411815934,condition
2003-08-28,1440,229.26944444444445,428.84952521575417,362.5447751749292,2.1125344645623225,4.817093427132186,3.49878704650015,5.859864246639214,2513,2513,131438.71400663993,0.7626270402863106,condition
2003-08-29,1440,249.22152777777777,402.7229187736347,316.4552476878621,1.4411716550016722,1.8633830332342765,2.611208697313792,4.712917769318317,1898,1898,100143.92378918614,0.7256753960375106,condition
2003-08-30,1440,150.9388888888889,344.5699674957178,309.85898362081235,3.2806394155668674,14.413317625166524,5.211377654821535,9.06637343557466,3124,3124,96012.58973052284,0.7307809222442353,condition
2003-08-31,1440,200.54722222222225,392.15579564193047,337.11407635802993,2.1876703933055617,4.942881771110357,3.823701432049909,4.992913586282453,1958,1958,113645.90047872762,0.7691874192736788,condition
2003-09-01,1440,236.5861111111111,406.44375892202686,330.60466358986514,2.311479017452727,8.779023542198974,2.9513616327433425,7.686180268299594,3124,3124,109299.4435873679,0.6925942999092122,condition
2003-09-02,1440,124.66388888888888,319.8232237415608,294.6287346124988,3.357251319286916,13.67131574161126,6.581708624257877,7.382203119520334,2361,2361,86806.09125936226,0.7571151452994618,condition
2004-05-05,1440,257.3298611111111,425.3103123668124,338.74753402934266,1.7850353993836374,3.8094411247402142,2.7316902645686487,5.334928248913659,2269,2269,114749.89181096067,0.7141638159477492,condition
2004-05-06,1440,103.15416666666668,219.78212696516823,194.1380296291724,3.3247026633980443,15.938161544878929,4.539533173053218,8.5630256927046,1882,1882,37689.57454829743,0.5548485256564516,condition
2004-05-07,1440,377.1666666666667,641.9551040030412,519.652949886004,1.364120233912828,0.9833215570196918,2.8969613773730174,4.824324911022638,3097,3097,270039.1883252258,0.8125814156838239,condition
2004-05-08,1440,451.3513888888889,729.0697830874018,572.7586634752702,1.0934572654514758,0.1978803309763939,2.6092075793695204,4.247878696721035,3097,3097,328052.4865859778,0.8327627032087659,condition
2004-05-09,1440,190.30972222222223,385.9722859941573,335.90947134941587,4.03396339331774,28.04490376765999,4.113299127974866,11.28060267017697,4354,4354,112835.17294224404,0.5179201056334972,condition
2004-05-10,1440,402.9201388888889,683.4340327224957,552.2220649749075,1.280807535211326,0.7541700291917617,2.8771019598208816,4.001849292030399,2735,2735,304949.20904515096,0.8328612180902327,condition
2004-05-11,1440,233.44583333333333,487.3337180801035,427.9303277114869,3.362353168584872,18.72897964867176,4.3579341932607,9.804369824487775,4778,4778,183124.3653752606,0.6583974213097151,condition
2004-05-12,1440,401.7402777777778,673.3085123312921,540.510855868728,2.104529304732002,7.245427938484531,2.8089076386178955,6.877976314253666,4631,4631,292151.98531194485,0.7171564910388296,condition
2004-05-13,1440,478.8986111111111,799.0527212824501,639.863809778368,1.1839464133864062,0.1794906930610231,2.7839646392868307,3.317678457743368,2651,2651,409425.6950640876,0.8197657083883935,condition
2004-05-14,1440,450.3125,694.4757165181036,528.8756147025149,1.013714437319756,0.1000948765167866,2.378406724325112,3.5883184116129403,2492,2492,279709.41582696297,0.7891601283724892,condition
2004-05-15,1440,349.2013888888889,602.6874489410835,491.3839948918497,1.2410808028609417,0.3514167808954713,2.9787384396955643,3.764803803342201,2269,2269,241458.23043587335,0.8398538599125343,condition
2004-05-16,1440,98.98055555555555,253.4900967822346,233.44790547257296,4.2392074419173325,23.794405130544664,6.55876726261064,9.830758801361773,2492,2492,54497.924569531366,0.6431594402947947,condition
2004-05-17,1440,5.833333333333333,47.47704123515327,47.1336868241226,22.06878822666553,592.9586132870687,66.24204081632654,29.867067599614334,1418,1418,2221.584433634468,0.3353483294908705,condition
2004-05-18,1440,52.87152777777778,182.9838468128934,175.23987973649648,5.266049676077199,32.12929569903561,11.97793044485616,9.656590080362731,1767,1767,30709.015450061743,0.7148480923033629,condition
2004-05-07,1440,221.91041666666663,451.8561203217482,393.7478702138588,3.50746892606652,20.81967455958691,4.146149527150695,10.633915938946576,4805,4805,155037.3852979498,0.6513749599392005,condition
2004-05-08,1440,282.74375,580.2700969519856,506.9001807260656,3.531813789909083,18.58969547425198,4.211864139816145,9.369774573184468,5437,5437,256947.79322011795,0.7546903960134945,condition
2004-05-09,1440,194.0402777777778,411.66199727446303,363.18806655970303,3.2985044813166766,13.468480796710498,4.500883566001866,7.569316625363653,3116,3116,131905.57169137528,0.6802084183603602,condition
2004-05-10,1440,327.14722222222224,626.4511198454,534.4287077185287,2.4245305904223,7.31149407497313,3.666805766423766,6.370808309808637,3991,3991,285614.04363369656,0.7808740457372025,condition
2004-05-11,1440,80.7375,208.8065459010112,192.6328080358021,5.692593420432493,38.33418783013382,6.688636946865868,9.961373533692113,2080,2080,37107.398731758185,0.6243996185125822,condition
2004-05-12,1440,322.9173611111111,713.2404412842371,636.1740003314246,3.072176002434857,9.782428450172844,4.878531691343039,5.424538172616245,3869,3869,404717.3586976875,0.8496258370209576,condition
2004-05-13,1440,167.77013888888888,355.30948462025486,313.3148277971569,4.43107464759068,32.905584673045404,4.485225403479979,11.58426717597778,4116,4116,98166.18131756208,0.6726750890512917,condition
2004-05-14,1440,181.8840277777778,467.4925467320308,430.8089693309997,4.926044706163437,35.96733144721563,6.606329889920615,11.630131941154811,5437,5437,185596.36805603825,0.6855403394849572,condition
2004-05-15,1440,252.53194444444443,556.6701060272992,496.2663115024868,2.680594077103987,8.622680703685855,4.859181867408668,6.740078116959277,3752,3752,246280.25193228325,0.7971562226557536,condition
2004-05-16,1440,149.3173611111111,326.7954794923985,290.78915411595875,3.969578161983309,25.1395832735938,4.789955389546898,10.459141005588805,3418,3418,84558.33215147482,0.6194388698114239,condition
2004-05-17,1440,8.063888888888888,44.055678155917406,43.32643616819862,9.985498231852356,121.8013661741869,29.847963947163365,17.22819921903878,759,759,1877.1800710369896,0.471687900044873,condition
2004-05-18,1440,23.88125,109.8852020924059,107.29603108287,7.978548089663811,73.9971750615804,21.172118321829064,11.830528362743411,1300,1300,11512.438286136205,0.5365363346633946,condition
2004-05-28,1440,170.07222222222222,321.2341673573622,272.61408535441944,2.55421084144993,7.831991878082392,3.567604400032243,6.43144537517905,2066,2066,74318.43953362669,0.6757965533835317,condition
2004-05-29,1440,178.37222222222223,337.3123881837461,286.391263596521,2.6744694713865105,9.03673887282858,3.5761039718616376,6.124886225271323,2066,2066,82019.95586441197,0.7341954697405796,condition
2004-05-30,1440,187.0888888888889,360.37238648992576,308.11025550903315,2.80190213001056,10.490840253825096,3.710282860139328,7.58937172361972,2735,2735,94931.9295498417,0.705916238893608,condition
2004-05-31,1440,134.01388888888889,289.8675344014917,257.11743303913755,3.2746278226635264,13.637250331109907,4.678423505546282,6.910052911360783,2003,2003,66109.37437263539,0.7100962524485275,condition
2004-06-01,1440,190.2145833333333,370.70466213385794,318.2934392620135,2.613862655996481,8.184739748626743,3.798118192575664,6.120775462976739,2269,2269,101310.71347724112,0.7223561399306412,condition
2004-06-02,1440,191.83819444444444,377.5461110542952,325.28857055595046,2.6887253873812207,9.071721498310165,3.8731993096684767,6.60051825998447,2492,2492,105812.65413433354,0.750649284063521,condition
2004-06-03,1440,181.1520833333333,371.7040984513832,324.6861077794288,2.5009864535659063,6.733358735173627,4.210251443501059,5.388694954790716,2003,2003,105421.06858495485,0.7355822559996419,condition
2004-06-04,1440,182.87222222222223,342.23431300791566,289.37903910927776,2.358336802800534,6.712558670672586,3.5022860659509365,6.226728060288658,2131,2131,83740.2282758089,0.6921079014778162,condition
2004-06-05,1440,128.27013888888888,283.2432565148041,252.62191466550345,2.899128192074896,9.864034870871688,4.8760486254735165,7.0716599739959225,2003,2003,63817.8317692649,0.7184635513916128,condition
2004-06-06,1440,162.29583333333332,333.64858842134424,291.61704158062565,2.7350980221305985,9.11372342497958,4.22633426833992,7.238154404988057,2415,2415,85040.49894023634,0.7044140003309171,condition
2004-06-07,1440,224.50833333333333,436.68329643906566,374.6809306483612,2.6563646681082598,8.278250829492332,3.783277768698437,6.460059322176615,2821,2821,140385.79979152203,0.7552476208455693,condition
2004-06-08,1440,202.05625,384.6699026799183,327.44261064919914,2.312984993885276,5.780699506784493,3.624364250624138,5.539814748057358,2131,2131,107218.663268763,0.7336081737605314,condition
2004-06-09,1440,168.65625,348.44551323620806,305.0146749608165,2.8023846435208224,9.346975878926765,4.268397667350969,6.310886254716438,2199,2199,93033.95194145254,0.731268217116372,condition
2004-09-01,1440,426.4645833333333,628.9173496087453,462.3996900733729,1.132623809614174,0.9426396684656404,2.1748094474395754,3.731809913433121,2347,2347,213813.4733799513,0.7946081761750027,condition
2004-09-02,1440,362.5673611111111,586.964205443758,461.7574650651717,1.616264419796127,2.83424781001989,2.620872078458087,4.669790720760805,2741,2741,213219.95654341328,0.8017157981535573,condition
2004-09-03,1440,335.22083333333336,520.1800542974412,397.8997727689251,1.6649736741770924,3.1293239827528856,2.4079384887014976,4.652235278933309,2420,2420,158324.22916956223,0.7544917165962055,condition
2004-09-04,1440,328.8493055555556,534.4489003481374,421.4464456272368,1.666319685135788,2.911074931304153,2.641304781126128,4.5280287758542,2420,2420,177617.10653183144,0.7176938243887261,condition
2004-09-05,1440,312.7868055555556,515.0290896584818,409.3112772890424,1.6371137057694491,3.096351447035828,2.71123192257906,5.00165922998283,2576,2576,167535.72171598737,0.8019809947260266,condition
2004-09-06,1440,262.44444444444446,449.007753273816,364.4490559105674,1.974281224379009,4.44093773702395,2.9270686810320905,4.761610427462252,2138,2138,132823.11435410386,0.731864442004837,condition
2004-09-07,1440,376.7006944444444,614.2956428345847,485.40637424529217,1.6864480203382457,3.572217817196541,2.659267513792592,5.2092181302703535,3200,3200,235619.34815796063,0.7841952290010147,condition
2004-09-08,1440,311.22777777777776,594.4305071055638,506.6193209960069,2.9926884358751287,13.79332663987678,3.6479214349654367,8.302063808988866,4935,4935,256663.1364064551,0.736550884541686,condition
2004-09-09,1440,294.99652777777777,501.48284492094047,405.6801467940922,1.8052962358953475,3.6624247436754342,2.8898703123882843,4.825688504621762,2420,2420,164576.38150287615,0.7350899910569978,condition
2004-09-10,1440,252.24652777777777,420.5401379641293,336.6071604414941,2.174781717104856,6.496592123743004,2.779486135686457,5.937602084995239,2497,2497,113304.38046048576,0.7017643607431943,condition
2004-09-11,1440,228.71180555555557,366.0756913611658,285.93548040970165,2.755086276146966,11.643249312836629,2.561914416869421,7.725178335345762,2828,2828,81759.09895712689,0.691251459100966,condition
2004-09-12,1440,271.3666666666667,459.794066222405,371.3037249343242,1.7989026770865464,3.060678171821105,2.8708713053546586,4.232329520883179,1946,1946,137866.45615010432,0.7540711238713107,condition
2004-09-13,1440,321.9243055555556,514.4948959092468,401.47437169176703,1.6417519227322528,3.357713700849412,2.554198269285905,5.1642883556782175,2657,2657,161181.67112529912,0.7582218770814039,condition
